Headline,Date,category
"
	            Außenpolitischer Kurswechsel: Pakistans Außenminister reist nach China
	        ","
			27.08.2020 08:59 Uhr
		",asien
"
	            Medienbericht: Indien schließt chinesische Firmen inoffiziell von seinem Telekommunikationsnetz aus
	        ","
			27.08.2020 06:15 Uhr
		",asien
"
	            Dutzende Tote und Verletzte nach Sturzfluten in Afghanistan
	        ","
			26.08.2020 15:14 Uhr
		",asien
"
	            Hongkonger Forscher berichten über ersten dokumentierten Fall einer COVID-19-Reinfektion
	        ","
			25.08.2020 10:43 Uhr
		",asien
"
	            Mutmaßlicher Sprengstoffanschlag auf den Philippinen – 14 Tote, zahlreiche Verletzte
	        ","
			24.08.2020 17:28 Uhr
		",asien
"
	            Ich sehe was, was du nicht siehst: Tokio sorgt mit durchsichtigen WC-Anlagen für Verwirrung
	        ","
			24.08.2020 06:30 Uhr
		",asien
"
	            China genehmigt Tests von weiterem Corona-Impfstoff an Menschen
	        ","
			23.08.2020 20:44 Uhr
		",asien
"
	            Wunschkind Junge: Forscher warnen vor gezielter Geschlechterauswahl durch Abtreibung in Indien
	        ","
			23.08.2020 07:30 Uhr
		",asien
"
	            Corona: Südkorea riegelt Militärstützpunkte ab und ruft Kirchengemeinden zu Quarantäne auf
	        ","
			19.08.2020 14:00 Uhr
		",asien
"
	            Unabhängigkeitstag in Afghanistan: Kabul unter Raketenabschuss
	        ","
			18.08.2020 10:54 Uhr
		",asien
"
	            Wegen Panne in Kraftwerk: Stromausfall auf ganz Sri Lanka
	        ","
			17.08.2020 16:20 Uhr
		",asien
"
	            Indien: Firma bietet zehn Tage Menstruationsurlaub an – einige Frauen sind dagegen
	        ","
			17.08.2020 06:30 Uhr
		",asien
"
	            Taiwan erhöht Rüstungsausgaben: ""Nationale Sicherheit und regionalen Frieden gewährleisten""
	        ","
			15.08.2020 07:30 Uhr
		",asien
"
	            ""Wer mit dem Feuer spielt …"" – Peking rügt Washington nach Taiwan-Reise des US-Gesundheitsministers
	        ","
			14.08.2020 09:03 Uhr
		",asien
"
	            China verlängert Legislaturperiode in Hongkong um ein Jahr
	        ","
			13.08.2020 12:42 Uhr
		",asien
"
	            ""Behinderung der Vereinigungspolitik"": Seoul überprüft Organisationen nordkoreanischer Flüchtlinge
	        ","
			13.08.2020 06:30 Uhr
		",asien
"
	            Goldene Zeiten: In Vietnam eröffnet das erste vergoldete Hotel
	        ","
			12.08.2020 06:00 Uhr
		",asien
"
	            Chinas Exporte stiegen im Juli wegen Nachfrage nach medizinischen Masken und anderen Lockdown-Waren
	        ","
			10.08.2020 06:00 Uhr
		",asien
"
	            Ratsversammlung in Afghanistan empfiehlt Freilassung von Taliban
	        ","
			9.08.2020 09:15 Uhr
		",asien
"
	            Mindestens 18 Tote bei Bruchlandung eines Flugzeugs in Indien
	        ","
			8.08.2020 06:45 Uhr
		",asien
"
	            Nordkorea beschließt Soforthilfe für abgeriegelte Stadt Kaesong
	        ","
			7.08.2020 06:30 Uhr
		",asien
"
	            Kein Grund zur Sorge? China baut Viruslabor im Wuhan-Stil nahe russischer Grenze
	        ","
			6.08.2020 06:30 Uhr
		",asien
"
	            Bootsunglück in Bangladesch – mindestens 17 Tote
	        ","
			5.08.2020 18:00 Uhr
		",asien
"
	            Wegen Quarantäne-Kontrollen: Singapur macht elektronische Armbänder für Einreisende obligatorisch
	        ","
			5.08.2020 08:06 Uhr
		",asien
"
	            Chinesisches KI-Unternehmen verklagt Apple wegen Urheberrechtsverletzung
	        ","
			5.08.2020 06:15 Uhr
		",asien
"
	            Hongkongs Regierungschefin nutzt Notstandsbefugnisse, um Parlamentswahlen zu verschieben
	        ","
			31.07.2020 20:49 Uhr
		",asien
"
	            Chinas Wirtschaft erholt sich – Fitch bestätigt starke Bonität
	        ","
			30.07.2020 08:06 Uhr
		",asien
"
	            Russischer Botschafter im Iran: USA sanktionieren alle, die sich nicht dem Willen Washingtons beugen
	        ","
			28.07.2020 06:30 Uhr
		",asien
"
	            Aufruf vom IS: Indische Muslime sollen Coronavirus verbreiten
	        ","
			28.07.2020 06:00 Uhr
		",asien
"
	            Apple verlegt iPhone-11-Produktion von China nach Indien
	        ","
			27.07.2020 13:31 Uhr
		",asien
"
	            Nach dem Rausschmiss: China übernimmt offiziell US-Konsulat in Chengdu (Videos)
	        ","
			27.07.2020 11:48 Uhr
		",asien
"
	            Erste russische LNG-Fracht erreicht Japan über arktischen Seeweg
	        ","
			27.07.2020 09:04 Uhr
		",asien
"
	            Finanzministerin: Landwirtschaft wird Indiens wirtschaftlichen Aufschwung nach Corona anführen
	        ","
			26.07.2020 11:46 Uhr
		",asien
"
	            Nordkorea riegelt Grenzstadt nach Corona-Verdachtsfall ab
	        ","
			26.07.2020 06:38 Uhr
		",asien
"
	            Vergeltungsmaßnahme: Peking schließt US-Konsulat in Chengdu
	        ","
			24.07.2020 10:47 Uhr
		",asien
"
	            Säbelrasseln im Südchinesischen Meer: Australien schließt sich USA und Japan für Manöver an
	        ","
			23.07.2020 15:01 Uhr
		",asien
"
	            Tokio protestiert gegen Chinas Seevermessung vor südlichen Inseln
	        ","
			21.07.2020 10:52 Uhr
		",asien
"
	            China: Behörden sprengen Staudamm in östlicher Provinz wegen Hochwassers
	        ","
			21.07.2020 08:35 Uhr
		",asien
"
	            Das zweite Mal in zwei Wochen: USA schicken erneut Flugzeugträger ins Südchinesische Meer
	        ","
			18.07.2020 11:54 Uhr
		",asien
"
	            Chinas Wirtschaft wieder auf Wachstumskurs
	        ","
			18.07.2020 08:15 Uhr
		",asien
"
	            Aserbaidschan droht Armenien mit Raketenangriff auf Atomkraftwerk
	        ","
			17.07.2020 18:34 Uhr
		",asien
"
	            China verhängt Sanktionen gegen US-Waffenhersteller Lockheed Martin wegen Verkäufen an Taiwan
	        ","
			15.07.2020 17:14 Uhr
		",asien
"
	            Mongolei meldet ersten Todesfall durch Beulenpest
	        ","
			15.07.2020 06:00 Uhr
		",asien
"
	            Mehr als 140 Tote und Vermisste durch schwere Überschwemmungen in China
	        ","
			14.07.2020 14:51 Uhr
		",asien
"
	            Chinas Luftfahrtindustrie verliert durch Corona-Pandemie im zweiten Quartal fast 5 Milliarden USD
	        ","
			14.07.2020 06:00 Uhr
		",asien
"
	            Gegenseitiger Artilleriebeschuss: Konflikt zwischen Aserbaidschan und Armenien flammt wieder auf
	        ","
			13.07.2020 20:01 Uhr
		",asien
"
	            China: Verkauf von 5G-Smartphones verzeichnet ""explosives Wachstum""
	        ","
			13.07.2020 15:47 Uhr
		",asien
"
	            Lawrow: Mögliche Beteiligung von NATO-Flugzeugen am afghanischen Drogenhandel muss untersucht werden
	        ","
			13.07.2020 11:28 Uhr
		",asien
"
	            ""Behalten Sie Ihr Schreien für sich"": Kreischen auf Achterbahnen in Japan pandemiebedingt verboten
	        ","
			13.07.2020 06:00 Uhr
		",asien
"
	            Indien will wegen Grenzkonflikt mit China strengere Kontrolle chinesischer Waren aus Drittländern
	        ","
			12.07.2020 07:00 Uhr
		",asien
"
	            China will digitalen Yuan auf ""Hail and Ride""-Plattform mit über 550 Millionen Nutzern testen
	        ","
			11.07.2020 07:30 Uhr
		",asien
"
	            Es darf länger dauern: Supermarkt in Japan führt ""langsame Kasse"" für Senioren ein
	        ","
			10.07.2020 16:55 Uhr
		",asien
"
	            Trotz Desinteresse seitens Pjöngjang: USA signalisieren gegenüber Nordkorea Gesprächsbereitschaft
	        ","
			10.07.2020 11:50 Uhr
		",asien
"
	            Bürgermeister von Seoul tot aufgefunden
	        ","
			9.07.2020 18:22 Uhr
		",asien
"
	            WHO zum Pestausbruch in China: Kein hohes Risiko
	        ","
			7.07.2020 21:59 Uhr
		",asien
"
	            China: Bus mit Schulkindern stürzt ins Wasser – mindestens 21 Tote
	        ","
			7.07.2020 17:20 Uhr
		",asien
"
	            Hongkong beansprucht erweiterte Befugnisse im Rahmen der neuen Sicherheitsgesetze
	        ","
			7.07.2020 11:38 Uhr
		",asien
"
	            Mindestens 52 Tote bei Unwettern in Japan: Sintflutartige Regenfälle dauern an
	        ","
			7.07.2020 11:23 Uhr
		",asien
"
	            Beulenpest-Fälle in China und der Mongolei – Ansteckungen offenbar durch Murmeltiere
	        ","
			7.07.2020 06:30 Uhr
		",asien
"
	            China und Indien ziehen ihre Truppen von umstrittener Grenze im Himalaya ab
	        ","
			6.07.2020 20:22 Uhr
		",asien
"
	            Indien meldet fast 700.000 Corona-Infektionen
	        ","
			6.07.2020 14:30 Uhr
		",asien
"
	            Trost in Zeiten der Corona-Krise: Taiwan bietet Fake-Flüge für Reisehungrige an
	        ","
			6.07.2020 06:30 Uhr
		",asien
"
	            Japan: Zentralbank erwägt Digitalwährung
	        ","
			6.07.2020 06:15 Uhr
		",asien
"
	            Pakistanischer Zentralbankchef: Corona-Lockdowns sind ""Luxus der Reichen""
	        ","
			5.07.2020 15:45 Uhr
		",asien
"
	            Nordkorea sieht keine Notwendigkeit für neue Verhandlungen mit USA
	        ","
			5.07.2020 08:15 Uhr
		",asien
"
	            Schwere Überschwemmungen in Japan: Hunderttausende müssen sich in Sicherheit bringen
	        ","
			4.07.2020 08:15 Uhr
		",asien
"
	            Indien erwägt Ausschluss von Huawei und anderen chinesischen Unternehmen bei 5G-Einführung
	        ","
			3.07.2020 08:08 Uhr
		",asien
"
	            ""Kolonialherrschaft ist vorbei"": China droht Großbritannien im Streit um Hongkong mit Gegenmaßnahmen
	        ","
			2.07.2020 15:29 Uhr
		",asien
"
	            Bergwerksunglück: Über 100 Menschen sterben durch Schlammlawine in Myanmar
	        ","
			2.07.2020 13:30 Uhr
		",asien
"
	            Nächste Pandemie im Anmarsch? Chinesische Forscher warnen vor neuem Schweinegrippe-Virus
	        ","
			2.07.2020 12:58 Uhr
		",asien
"
	            Japan verschärft Corona-Einreisebeschränkungen – Kickstart für die Wirtschaft bleibt aus
	        ","
			1.07.2020 06:30 Uhr
		",asien
"
	            Wegen Grenzkonflikt: Indien blockiert Importe von in China hergestellten US-Produkten
	        ","
			29.06.2020 22:17 Uhr
		",asien
"
	            Streit um Hongkong: China droht mit Visabeschränkung für US-Bürger
	        ","
			29.06.2020 17:45 Uhr
		",asien
"
	            Pakistan: Militante greifen Börse in Karatschi mit Granaten an – Mehrere Tote
	        ","
			29.06.2020 14:56 Uhr
		",asien
"
	            Nach angedrohter ""Vergeltung"": Lage auf koreanischer Halbinsel entspannt sich wieder
	        ","
			24.06.2020 08:35 Uhr
		",asien
"
	            Gemäß Vereinbarung mit den USA: Taliban lassen 14 afghanische Soldaten und Polizisten frei
	        ","
			24.06.2020 06:30 Uhr
		",asien
"
	            China stellt eigenes GPS-Pendant fertig: Letzter Beidou-Satellit nun im All
	        ","
			23.06.2020 21:38 Uhr
		",asien
"
	            E-Commerce könnte Motor für Expansion russischer Unternehmen in China sein
	        ","
			23.06.2020 06:30 Uhr
		",asien
"
	            Japanische Sumoringer werden immer schwerer – Übergewicht führt zu Gesundheitsproblemen
	        ","
			22.06.2020 06:00 Uhr
		",asien
"
	            Tokio knackt 14-Millionen-Einwohner-Marke
	        ","
			21.06.2020 17:54 Uhr
		",asien
"
	            China macht Indien für Grenzzwischenfall verantwortlich
	        ","
			20.06.2020 14:54 Uhr
		",asien
"
	            Indischer Premier Modi warnt: Tod unserer Soldaten im Kampf gegen China war nicht umsonst
	        ","
			18.06.2020 08:07 Uhr
		",asien
"
	            Trotz Spannungen zwischen Peking und Washington: Lizenzvergabe an American Express in China
	        ","
			17.06.2020 15:40 Uhr
		",asien
"
	            Standard & Poor’s: Indiens Wirtschaft wird sich im kommenden Fiskaljahr kräftig erholen
	        ","
			17.06.2020 14:15 Uhr
		",asien
"
	            ""Nie wieder"" Zugeständnisse: Nordkorea sprengt Verbindungsbüro an der Grenze zu Südkorea
	        ","
			16.06.2020 20:15 Uhr
		",asien
"
	            Lage in Grenzregion eskaliert: Indische Soldaten bei Gefecht mit chinesischen Truppen getötet
	        ","
			16.06.2020 12:15 Uhr
		",asien
"
	            China meldet höchsten Anstieg an Corona-Fällen seit zwei Monaten
	        ","
			15.06.2020 12:25 Uhr
		",asien
"
	            Nordkorea droht Südkorea mit Vergeltung
	        ","
			14.06.2020 09:04 Uhr
		",asien
"
	            Wegen Kritik an Religionsfreiheit in Indien: Neu-Delhi verweigert Visa für US-Regierungsgremium
	        ","
			14.06.2020 08:30 Uhr
		",asien
"
	            Corona-Ausbruch auf Großmarkt in Peking: Behörden riegeln elf Wohnblocks ab
	        ","
			13.06.2020 11:51 Uhr
		",asien
"
	            Singapur verdrängt USA und wird Indiens wichtigster Engineering-Importeur
	        ","
			13.06.2020 08:15 Uhr
		",asien
"
	            Streit um Überläufer und Propagandamaterial: Pjöngjang will Kommunikation mit Seoul abbrechen
	        ","
			11.06.2020 06:30 Uhr
		",asien
"
	            China will bis Ende des Jahres 600.000 5G-Stationen installieren
	        ","
			10.06.2020 06:15 Uhr
		",asien
"
	            Vietnam ratifiziert Freihandelsabkommen mit der EU zur Ankurbelung der angeschlagenen Wirtschaft
	        ","
			9.06.2020 16:34 Uhr
		",asien
"
	            Peking: Werden ""alles Notwendige"" tun, um von USA angefeindete chinesische Firmen zu schützen
	        ","
			8.06.2020 19:32 Uhr
		",asien
"
	            Chinas Rohölimporte steigen wieder nahezu auf Rekordhoch
	        ","
			8.06.2020 06:00 Uhr
		",asien
"
	            Preisgekrönter Ruptly-Fotoreporter Nabil Hasan al-Quaety im Jemen getötet
	        ","
			5.06.2020 22:39 Uhr
		",asien
"
	            Um Chinas Einfluss zu begrenzen: Indien und Australien unterzeichnen Militärabkommen
	        ","
			5.06.2020 08:13 Uhr
		",asien
"
	            China: Fast 40 Verletzte nach Messerattacke in Grundschule
	        ","
			4.06.2020 13:57 Uhr
		",asien
"
	            Wuhan: Zehn Millionen Menschen in zwei Wochen auf Coronavirus getestet – 300 asymptomatische Fälle
	        ","
			2.06.2020 18:45 Uhr
		",asien
"
	            Wegen Corona-Lockdown: 122 Millionen Arbeitslose in Indien innerhalb eines Monats
	        ","
			2.06.2020 15:33 Uhr
		",asien
"
	            Wachsender Zwiespalt wegen Hongkong: China stoppt Import diverser Agrarprodukte aus den USA
	        ","
			2.06.2020 14:02 Uhr
		",asien
"
	            Indien bietet US-Unternehmen bei Abzug aus China weitere Vergünstigungen an
	        ","
			2.06.2020 06:15 Uhr
		",asien
"
	            Washington hebt Hongkongs Sonderstatus auf, bietet mehrere seiner Liegenschaften zum Verkauf an
	        ","
			1.06.2020 13:39 Uhr
		",asien
"
	            China will Bargeld durch Digitalwährung ersetzen
	        ","
			1.06.2020 08:15 Uhr
		",asien
"
	            Indiens Lagerkapazitäten stoßen nach Kauf billigen US-Rohöls an ihre Grenzen
	        ","
			1.06.2020 08:00 Uhr
		",asien
"
	            Regierung Hongkongs: US-Sanktionen sind ein ""zweischneidiges Schwert""
	        ","
			31.05.2020 11:48 Uhr
		",asien
"
	            ""Angriff auf Taiwan ist eine Option"" – Chinesischer General warnt vor Unabhängigkeitsbestrebung
	        ","
			29.05.2020 20:24 Uhr
		",asien
"
	            Himalaya-Region Ladakh: Sorge um Eskalation im Grenzkonflikt zwischen Indien und China
	        ","
			29.05.2020 14:33 Uhr
		",asien
"
	            Indien: Mann tötet schlafende Ehefrau mit Giftschlange
	        ","
			28.05.2020 15:38 Uhr
		",asien
"
	            Chinesische Archäologen entdecken 2.000 Jahre alten Behälter mit unbekannter Flüssigkeit
	        ","
			27.05.2020 06:00 Uhr
		",asien
"
	            China will trotz wachsenden Konflikts an Handelsabkommen mit den USA festhalten
	        ","
			25.05.2020 06:30 Uhr
		",asien
"
	            Indische Zentralbank sagt pandemiebedingtes Wirtschaftsdefizit für Fiskaljahr 2020/21 voraus
	        ","
			25.05.2020 06:15 Uhr
		",asien
"
	            Afghanistan: Hoffnungen auf Waffenruhe zum Fest des Fastenbrechens Eid al-Fitr
	        ","
			24.05.2020 18:10 Uhr
		",asien
"
	            Indiens Arbeitslosenquote bleibt trotz schrittweiser Aufhebung der Corona-Maßnahmen hoch
	        ","
			24.05.2020 11:37 Uhr
		",asien
"
	            Neue Proteste in Hongkong – Polizei geht mit Tränengas vor
	        ","
			24.05.2020 10:21 Uhr
		",asien
"
	            Flugzeugabsturz in Pakistan: Flugschreiber soll Erkenntnisse zur Ursache liefern
	        ","
			24.05.2020 09:45 Uhr
		",asien
"
	            Nordkorea will seine atomare Abschreckung ausbauen
	        ","
			24.05.2020 09:15 Uhr
		",asien
"
	            Volkskongress in Peking: Neues Sicherheitsgesetz für Hongkong geplant
	        ","
			23.05.2020 11:08 Uhr
		",asien
"
	            Wegen Corona-Pandemie: 70 Prozent der indischen Start-ups geht demnächst das Geld aus
	        ","
			22.05.2020 22:04 Uhr
		",asien
"
	            Pakistan meldet pandemiebedingten Rückgang der Wirtschaft erstmals seit 68 Jahren
	        ","
			22.05.2020 16:12 Uhr
		",asien
"
	            Pakistan: Passagierflugzeug stürzt nahe Flughafen ab
	        ","
			22.05.2020 12:22 Uhr
		",asien
"
	            Todesurteil via Zoom: Gericht in Singapur übt während Corona-Krise Justiz per Videoanruf
	        ","
			22.05.2020 06:15 Uhr
		",asien
"
	            Mehr als 80 Tote durch Zyklon in Indien und Bangladesch: Corona-Krise erschwert Evakuierung
	        ","
			21.05.2020 13:27 Uhr
		",asien
"
	            Lust auf Fußball mal anders: Südkoreanischer Erstligist setzt Sexpuppen ins leere Stadion
	        ","
			21.05.2020 07:15 Uhr
		",asien
"
	            Gefährliche Muskelspiele: USA schicken Flotte von Jagd-U-Booten als ""klare Nachricht an Peking""
	        ","
			20.05.2020 09:03 Uhr
		",asien
"
	            Superzyklon erzwingt Evakuierung von mehr als 1,1 Millionen Menschen in Indien und Bangladesch
	        ","
			20.05.2020 08:01 Uhr
		",asien
"
	            Gegen Folgen der Corona-Pandemie: China kündigt Milliardenhilfe für betroffene Staaten an
	        ","
			19.05.2020 13:41 Uhr
		",asien
"
	            Diplomatischer Brandstifter: US-Außenminister Pompeo provoziert China mit Hongkong-Äußerung
	        ","
			19.05.2020 11:35 Uhr
		",asien
"
	            Solange es günstig ist: Flotte von 117 Tankern bringt billiges Rohöl nach China
	        ","
			18.05.2020 21:58 Uhr
		",asien
"
	            Japan: Überforderte Suizid-Hotlines wegen Corona-Angst
	        ","
			18.05.2020 07:45 Uhr
		",asien
"
	            Politische Rivalen in Afghanistan vereinbaren Machtteilung
	        ","
			17.05.2020 17:28 Uhr
		",asien
"
	            Südkorea: Homophobie verhindert Eindämmung neuer Corona-Cluster aus Nachtclubs
	        ","
			14.05.2020 06:30 Uhr
		",asien
"
	            BRICS-Bank gewährt Indien Notfallkredit von einer Milliarde US-Dollar zur Corona-Bekämpfung
	        ","
			14.05.2020 06:00 Uhr
		",asien
"
	            Nach Corona-Rückkehr: Wuhan will alle elf Millionen Einwohner auf COVID-19 testen
	        ","
			13.05.2020 09:15 Uhr
		",asien
"
	            Medienkrieg: Peking verurteilt US-Beschränkungen für chinesische Journalisten
	        ","
			13.05.2020 08:26 Uhr
		",asien
"
	            Washington will sich von China abwenden: Indien rollt US-Firmen nun den roten Teppich aus
	        ","
			13.05.2020 06:30 Uhr
		",asien
"
	            Trotz Corona-Pandemie: China hält am Ziel der Armutsbeseitigung fest
	        ","
			13.05.2020 06:15 Uhr
		",asien
"
	            China kündigt neue Zollbefreiungen für US-Importe an
	        ","
			12.05.2020 15:35 Uhr
		",asien
"
	            Proteste in Hongkong gehen weiter – Polizei löst Muttertag-Flashmobs auf
	        ","
			11.05.2020 16:18 Uhr
		",asien
"
	            Trotz Corona-Krise: Chinas Exporte legen im April wieder zu – Importe sinken jedoch
	        ","
			11.05.2020 09:15 Uhr
		",asien
"
	            Indien: Dienstleistungsbranche kommt wegen Lockdown fast vollständig zum Erliegen
	        ","
			11.05.2020 07:41 Uhr
		",asien
"
	            Südkorea meldet stärksten Anstieg von Corona-Fällen seit vier Wochen
	        ","
			10.05.2020 07:54 Uhr
		",asien
"
	            China: Inlandstourismus erholt sich langsam nach Corona-Ausbruch
	        ","
			8.05.2020 08:15 Uhr
		",asien
"
	            Wolkenkratzer im Emirat Schardscha geht in Flammen auf
	        ","
			5.05.2020 22:23 Uhr
		",asien
"
	            Mann im Nordosten Afghanistans enthauptet eigene Schwester
	        ","
			5.05.2020 21:23 Uhr
		",asien
"
	            Vietnam feierte seinen Sieg: Über die US-Armee vor 45 Jahren – und über das Coronavirus
	        ","
			5.05.2020 13:43 Uhr
		",asien
"
	            Corona und Proteste: Hongkongs Wirtschaft verliert im ersten Quartal 8,9 Prozent
	        ","
			5.05.2020 06:15 Uhr
		",asien
"
	            5G-Mobilfunk nun auch auf Mount Everest
	        ","
			3.05.2020 14:42 Uhr
		",asien
"
	            Schusswechsel in Grenzregion zwischen Nordkorea und Südkorea
	        ","
			3.05.2020 08:00 Uhr
		",asien
"
	            Blick nach vorn: China verstärkt Kampf gegen Wegwerfartikel und Plastikmüll
	        ","
			3.05.2020 07:15 Uhr
		",asien
"
	            Staudammbruch in Usbekistan: Zwei Tote und Dutzende Verletzte
	        ","
			2.05.2020 11:36 Uhr
		",asien
"
	            Kim Jong-un zeigt sich nach wochenlanger Abwesenheit in Öffentlichkeit
	        ","
			2.05.2020 08:09 Uhr
		",asien
"
	            Chinesische Marine vertreibt US-Kriegsschiff aus von Peking beanspruchten Hoheitsgewässern
	        ","
			30.04.2020 06:30 Uhr
		",asien
